L_FAL,,,L_TAM,,,L_FCC,,,L_FM1,,,L_FM2,,,L_FM5,,,R_FAL,,,R_TAM,,,R_FCC,,,R_FM1,,,R_FM2,,,R_FM5,,
0.3331367187500000,0.0846582107543945,0.0697681655883789,0.4154484863281250,0.1078936233520508,0.0860178527832031,0.3840784606933594,0.0361841888427735,0.0547848396301269,0.4088579711914063,0.2275861968994140,0.0266407947540283,0.3589452514648437,0.2848744201660156,0.0230584259033203,0.3108528442382812,0.2059043884277343,0.0209477500915527,0.8229976196289063,0.0872652053833008,0.0818655395507813,0.7444417724609376,0.1142633666992188,0.0936857223510742,0.7812094116210938,0.0428432312011719,0.0555362052917480,0.7644324340820313,0.2398289489746094,0.0321710891723633,0.8247111816406251,0.2931814575195313,0.0140178632736206,0.8579645385742187,0.2074357604980469,0.0254379196166992
0.3331533813476563,0.0846704101562500,0.0697549285888672,0.4154793701171875,0.1079175338745117,0.0860271835327149,0.3841104736328125,0.0361680068969727,0.0547589340209961,0.4088623657226563,0.2276097869873047,0.0266396083831787,0.3588796081542969,0.2848826599121093,0.0230196304321289,0.3108735046386719,0.2058989562988281,0.0209722595214844,0.8230859375000000,0.0873066864013672,0.0818694992065430,0.7444105224609375,0.1142932739257813,0.0937271957397461,0.7813391113281251,0.0428090553283691,0.0555665435791016,0.7644917602539063,0.2397867584228516,0.0322027320861816,0.8250466918945313,0.2929955749511719,0.0140580272674561,0.8579607543945312,0.2074355163574219,0.0254185047149658
0.3331340332031250,0.0846533126831055,0.0697906188964844,0.4155081787109375,0.1080188064575195,0.0861317062377930,0.3840908508300782,0.0361543655395508,0.0548614082336426,0.4088556518554687,0.2276399688720703,0.0266194610595703,0.3584416809082031,0.2851966552734375,0.0229151687622070,0.3108346252441406,0.2058916778564453,0.0209622707366943,0.8232512207031251,0.0875303268432617,0.0818714523315430,0.7444711303710938,0.1143680419921875,0.0937730941772461,0.7814066162109375,0.0427528762817383,0.0555439872741699,0.7644662475585937,0.2392687988281250,0.0317145481109619,0.8257252197265625,0.2927163391113281,0.0142324237823486,0.8578541259765625,0.2074517059326172,0.0254869174957275
0.3329921264648438,0.0846307907104492,0.0697714614868164,0.4153510131835937,0.1080463943481445,0.0862037734985352,0.3839494934082031,0.0361155357360840,0.0549347839355469,0.4089187622070313,0.2276326446533203,0.0265935783386230,0.3573031616210938,0.2859218749999999,0.0229123897552490,0.3108196411132813,0.2059056854248047,0.0208824424743652,0.8235011596679688,0.0875822372436523,0.0818669433593750,0.7445481567382812,0.1144064712524414,0.0938484802246094,0.7815689086914063,0.0426344070434570,0.0555213203430176,0.7645413208007813,0.2393889465332031,0.0323454208374023,0.8269750366210937,0.2922949218750001,0.0149778900146484,0.8577465820312500,0.2074706268310547,0.0255662364959717
0.3328209838867188,0.0845534820556641,0.0697491302490234,0.4151117858886719,0.1081608123779297,0.0864188232421875,0.3837649841308594,0.0361087150573731,0.0550130500793457,0.4088776245117188,0.2276458740234375,0.0266160907745361,0.3560486145019531,0.2858529663085937,0.0232158126831055,0.3107729187011719,0.2058996734619140,0.0208786773681641,0.8237041625976562,0.0876592559814453,0.0818589553833008,0.7446968994140625,0.1143981933593750,0.0939339065551758,0.7817306518554688,0.0426023292541504,0.0555365219116211,0.7649537353515625,0.2389156646728516,0.0321967582702637,0.8299386596679688,0.2910574035644532,0.0188347778320312,0.8577410278320313,0.2073745880126953,0.0256465167999268
0.3327326354980469,0.0845837402343750,0.0697633590698242,0.4144137573242188,0.1081017990112305,0.0858543243408203,0.3838360595703125,0.0361177330017090,0.0550101432800293,0.4088155822753906,0.2277105865478515,0.0266902313232422,0.3543334960937500,0.2855643310546875,0.0238079967498779,0.3107691955566406,0.2059319152832031,0.0208847541809082,0.8237489624023437,0.0877329254150391,0.0818365478515625,0.7424464111328125,0.1152399826049805,0.0951409454345703,0.7817868652343750,0.0425364723205566,0.0555108413696289,0.7653616333007812,0.2387832031250000,0.0324589462280273,0.8312507934570312,0.2898453369140625,0.0243195915222168,0.8577947387695313,0.2072430877685547,0.0256760845184326
0.3327446594238281,0.0846060409545898,0.0698614425659180,0.4143348693847657,0.1082219390869141,0.0860331115722656,0.3838972473144531,0.0361485824584961,0.0551869506835937,0.4086585388183594,0.2278533325195312,0.0267726535797119,0.3519303894042969,0.2845356445312500,0.0256150474548340,0.3108220825195313,0.2059689483642578,0.0209146366119385,0.8238071289062500,0.0877392425537109,0.0818240203857422,0.7424403076171875,0.1152055816650391,0.0951161117553711,0.7817296752929688,0.0425279922485352,0.0555300979614258,0.7656161499023437,0.2387273101806641,0.0327293891906738,0.8316932983398437,0.2888555297851563,0.0276740684509278,0.8577241210937501,0.2071980285644531,0.0257304992675781
0.3329329833984375,0.0844618988037109,0.0698200225830078,0.4141714172363281,0.1083768081665039,0.0860963363647461,0.3843129882812500,0.0362597465515137,0.0552573471069336,0.4081224365234375,0.2283120574951172,0.0273245830535889,0.3496094055175781,0.2827987365722656,0.0298035831451416,0.3107770080566407,0.2059315185546875,0.0209228992462158,0.8238236694335938,0.0877414703369141,0.0817441711425781,0.7427816772460938,0.1152345428466797,0.0949830474853516,0.7816856079101563,0.0425771064758301,0.0554848365783691,0.7659636840820313,0.2388087158203125,0.0329069404602051,0.8317802734375001,0.2888369140625001,0.0277763595581055,0.8578267211914062,0.2071936035156250,0.0256538200378418
0.3326781616210938,0.0841303176879883,0.0695528335571289,0.4137001037597656,0.1080357971191406,0.0862097244262695,0.3839185485839844,0.0359547157287598,0.0550626220703125,0.4077960205078125,0.2284091339111328,0.0278552570343018,0.3490318603515625,0.2815840454101562,0.0321907653808594,0.3108832092285156,0.2058107452392578,0.0209588890075684,0.8235908813476562,0.0880217132568359,0.0816106491088868,0.7446963500976562,0.1142748718261719,0.0938073272705078,0.7815676269531250,0.0427008132934570,0.0554134864807129,0.7657666015625000,0.2392277832031250,0.0325324745178223,0.8315939331054688,0.2895004272460937,0.0261113471984863,0.8578130493164062,0.2072546844482422,0.0257822093963623
0.3323658447265625,0.0837836074829102,0.0693766708374024,0.4132827758789063,0.1077669677734375,0.0863651962280274,0.3836346130371094,0.0357930259704590,0.0549140777587891,0.4075095214843750,0.2286136322021484,0.0283251705169678,0.3485008239746094,0.2810429992675781,0.0334994201660156,0.3108577270507812,0.2057474212646484,0.0209622764587402,0.8233084716796876,0.0882304382324219,0.0814845886230469,0.7444182739257813,0.1140660400390625,0.0937569274902344,0.7814396972656250,0.0427837448120117,0.0552919120788574,0.7653852539062500,0.2398020629882813,0.0323319511413574,0.8312839965820312,0.2903713073730468,0.0245775470733643,0.8576524047851563,0.2073865509033203,0.0259038276672363
0.3323929443359375,0.0834837646484375,0.0693199462890625,0.4130835571289063,0.1077550506591797,0.0864509963989258,0.3838606262207032,0.0358481369018555,0.0548060340881348,0.4072191772460937,0.2288242950439453,0.0285405101776123,0.3482440795898438,0.2812277221679688,0.0331624107360840,0.3107243347167969,0.2057640075683594,0.0208643341064453,0.8235681762695313,0.0879023132324219,0.0811437988281250,0.7447009887695313,0.1134214935302734,0.0936949539184570,0.7817333984375000,0.0425760116577148,0.0549452743530274,0.7652905883789063,0.2396379547119141,0.0323124580383301,0.8311350097656250,0.2898748474121094,0.0245305786132813,0.8575940551757812,0.2073279876708985,0.0260495834350586
0.3330444946289063,0.0830299072265625,0.0696665649414062,0.4149034729003906,0.1097668304443359,0.0879828948974609,0.3852822265625000,0.0364233741760254,0.0553760757446289,0.4065587768554688,0.2295229949951172,0.0290390644073486,0.3472417602539062,0.2820295410156250,0.0321575965881348,0.3103647766113281,0.2058021392822266,0.0206027984619141,0.8238009033203125,0.0872254409790039,0.0806774063110352,0.7431818237304688,0.1132744293212891,0.0948796691894532,0.7820611572265626,0.0422221336364746,0.0543911666870117,0.7653471679687500,0.2392681427001953,0.0324571647644043,0.8309212036132813,0.2895733032226563,0.0252065448760986,0.8575552368164062,0.2072324676513672,0.0261211986541748
0.3341419677734375,0.0825749511718750,0.0704021606445313,0.4150152587890625,0.1110673599243164,0.0896139297485352,0.3874967651367188,0.0373701210021973,0.0568889160156250,0.4055294799804687,0.2305939941406250,0.0300422897338867,0.3453699340820313,0.2820191345214843,0.0324769744873047,0.3101524963378906,0.2056961975097656,0.0204175052642822,0.8245702514648438,0.0861426696777344,0.0802103271484375,0.7439915771484376,0.1119267654418945,0.0951850128173828,0.7827639160156250,0.0416030120849609,0.0536288604736328,0.7654265747070312,0.2382882385253907,0.0324670143127441,0.8306503906250000,0.2890720214843750,0.0265240421295166,0.8575626831054688,0.2069912567138672,0.0261665096282959
0.3343983764648438,0.0819239807128906,0.0707296218872070,0.4136775207519531,0.1110725631713867,0.0904326400756836,0.3884954528808594,0.0380292129516602,0.0579575500488281,0.4044546203613281,0.2311951599121094,0.0312878360748291,0.3442128906250000,0.2819404907226563,0.0327673912048340,0.3099404907226563,0.2056758575439453,0.0202368144989014,0.8254025268554688,0.0848492126464844,0.0798670959472656,0.7450180664062500,0.1106975708007813,0.0955527801513672,0.7834194946289063,0.0409538459777832,0.0529253120422363,0.7658361816406251,0.2375728302001953,0.0329532089233398,0.8306500244140625,0.2884686279296875,0.0279450626373291,0.8576862792968750,0.2067326660156250,0.0261417179107666
0.3344272155761719,0.0814334487915039,0.0704352416992187,0.4138895263671875,0.1106828308105469,0.0904535293579102,0.3887035522460938,0.0379575653076172,0.0578117637634277,0.4045291748046875,0.2310361785888671,0.0313571815490723,0.3449173583984375,0.2823513793945312,0.0321374740600586,0.3100807189941406,0.2056133880615234,0.0202753372192383,0.8260457763671876,0.0842094650268555,0.0794715805053711,0.7457645874023437,0.1100832901000977,0.0958086395263672,0.7839333496093750,0.0405490531921387,0.0525290298461914,0.7662198486328126,0.2370441741943360,0.0336154556274414,0.8304639892578125,0.2884719543457032,0.0290203571319580,0.8577249145507813,0.2065478973388672,0.0261594314575195
0.3348120422363282,0.0816537475585938,0.0697685165405273,0.4151134338378906,0.1105820693969727,0.0904327774047851,0.3887728271484375,0.0378029365539551,0.0565021781921387,0.4055348205566406,0.2307142486572266,0.0299577236175537,0.3462916259765625,0.2831568603515625,0.0304818420410156,0.3103275146484375,0.2056976165771484,0.0204266872406006,0.8267149658203126,0.0843707275390625,0.0792709503173828,0.7462373046875000,0.1102332305908203,0.0957752914428711,0.7844617309570313,0.0405717506408691,0.0523658409118652,0.7662556762695313,0.2370157165527344,0.0338714714050293,0.8297633666992188,0.2886215820312500,0.0277530021667480,0.8578094482421875,0.2066096038818360,0.0260781364440918
0.3349794616699219,0.0824923400878906,0.0695188369750977,0.4168337402343750,0.1094927139282227,0.0887235641479492,0.3884613342285156,0.0373054771423340,0.0544147720336914,0.4065737304687500,0.2303388366699219,0.0282621154785156,0.3490197143554687,0.2844414672851562,0.0272614192962646,0.3109546813964844,0.2057720489501953,0.0208907775878906,0.8271059570312500,0.0845672302246094,0.0792092437744141,0.7465039062500000,0.1105173110961914,0.0955359649658203,0.7848217163085938,0.0406975746154785,0.0523323402404785,0.7663539428710938,0.2370421600341797,0.0340250358581543,0.8295676879882813,0.2889657592773437,0.0271006031036377,0.8579242553710937,0.2066971130371094,0.0259896049499512
0.3354886474609375,0.0828103103637695,0.0685341339111328,0.4188701477050781,0.1081052932739258,0.0878138427734375,0.3878316040039063,0.0363980178833008,0.0529246559143066,0.4079610900878906,0.2297591552734375,0.0266449832916260,0.3505883789062500,0.2844898986816407,0.0265591907501221,0.3119827575683594,0.2056138610839844,0.0220345745086670,0.8268118896484375,0.0844840316772461,0.0794690475463867,0.7459473876953125,0.1104439315795898,0.0951609878540039,0.7845888671875000,0.0409765930175781,0.0522578620910645,0.7663084106445313,0.2370109252929687,0.0340882453918457,0.8293389282226563,0.2889162902832031,0.0273817672729492,0.8576889648437500,0.2066869964599610,0.0262024078369141
0.3334856872558594,0.0831468505859375,0.0664753952026367,0.4168160705566407,0.1065801544189453,0.0884364929199219,0.3849903259277344,0.0352385253906250,0.0522808303833008,0.4070905761718750,0.2288102264404297,0.0287625255584717,0.3499555053710938,0.2831969604492187,0.0285253849029541,0.3120347900390625,0.2051172790527344,0.0224161205291748,0.8256885375976563,0.0846028442382813,0.0802210845947266,0.7445078125000000,0.1102787017822266,0.0948203964233399,0.7838364257812500,0.0406840667724609,0.0526141166687012,0.7654790649414063,0.2369804687500000,0.0334970169067383,0.8285426025390625,0.2891589660644531,0.0282430381774902,0.8567579345703125,0.2067230987548828,0.0269879035949707
0.3299418334960937,0.0833741607666016,0.0643644714355469,0.4127039184570312,0.1054823989868164,0.0891007766723633,0.3814566040039062,0.0344294738769531,0.0520179748535156,0.4058087768554687,0.2279841461181641,0.0312699127197266,0.3492618713378906,0.2826452636718749,0.0300119247436523,0.3111724548339844,0.2049966278076172,0.0216624145507813,0.8234454345703125,0.0853707199096680,0.0822503585815430,0.7417658081054688,0.1104334793090820,0.0951971817016602,0.7821314086914063,0.0412143783569336,0.0541470947265625,0.7635266113281250,0.2376772918701172,0.0322030029296875,0.8264812622070312,0.2893591308593750,0.0271331920623779,0.8545463867187501,0.2072511138916016,0.0282201938629150
0.3295195312500000,0.0837945861816406,0.0640013809204101,0.4124353027343750,0.1053761138916016,0.0891600799560547,0.3807470703125000,0.0342381210327149,0.0520213165283203,0.4060537414550781,0.2276657409667968,0.0308989925384521,0.3496873779296875,0.2825124206542968,0.0303453292846680,0.3112686157226562,0.2050035858154297,0.0217383556365967,0.8206286010742188,0.0872954864501953,0.0852576828002930,0.7408276977539062,0.1115059967041016,0.0958192977905273,0.7795118408203126,0.0424570236206055,0.0575244483947754,0.7617251586914062,0.2384091644287110,0.0308062400817871,0.8249196777343750,0.2899750976562500,0.0269749069213867,0.8518335571289063,0.2077455444335937,0.0304833927154541
0.3307698974609375,0.0844690246582031,0.0645683135986328,0.4129941406250000,0.1046744766235352,0.0878887023925781,0.3815691833496094,0.0345195007324219,0.0522782402038574,0.4071893920898438,0.2278090515136718,0.0286908245086670,0.3505222473144531,0.2828161621093750,0.0295103549957275,0.3116952819824219,0.2050839996337890,0.0221407546997070,0.8204164428710937,0.0895976486206055,0.0877299652099610,0.7405931396484375,0.1137853469848633,0.0978431091308594,0.7792152709960938,0.0441189231872559,0.0606030578613281,0.7616420288085938,0.2399239349365234,0.0304053554534912,0.8240289306640625,0.2918460693359374,0.0225004577636719,0.8510648193359375,0.2088643646240235,0.0318028526306152
0.3322582092285156,0.0850896911621094,0.0653537216186523,0.4150076599121094,0.1049744644165039,0.0871331787109375,0.3825941467285157,0.0348907470703125,0.0525263481140137,0.4081994018554688,0.2280354156494140,0.0265637626647949,0.3512752685546875,0.2833134155273437,0.0278751907348633,0.3119819641113281,0.2052102355957031,0.0224231967926025,0.8205860595703125,0.0891144409179687,0.0853534164428711,0.7407937011718750,0.1134514923095703,0.0959688644409180,0.7792059936523438,0.0436128921508789,0.0576012191772461,0.7618648071289063,0.2400819854736328,0.0307861499786377,0.8235105590820313,0.2922444152832032,0.0211897106170654,0.8510203247070313,0.2086990661621094,0.0317693653106689
0.3360131835937500,0.0869166259765625,0.0687131729125977,0.4204396362304688,0.1069689483642578,0.0852251892089844,0.3863221740722657,0.0365742759704590,0.0539336357116699,0.4103807678222656,0.2302253417968750,0.0228285255432129,0.3527616271972656,0.2854904174804688,0.0244721908569336,0.3128056335449219,0.2061560058593750,0.0234538078308105,0.8239595947265625,0.0876485671997070,0.0806464157104492,0.7422564697265626,0.1126862564086914,0.0941929931640625,0.7825214233398438,0.0422271766662598,0.0537416877746582,0.7638725585937500,0.2391920166015625,0.0317443218231201,0.8278166503906250,0.2912707214355469,0.0229205036163330,0.8555596923828125,0.2076056671142578,0.0278863258361816
0.3397684631347656,0.0884532699584961,0.0726867294311523,0.4243616027832031,0.1091274414062500,0.0852762222290039,0.3904528808593750,0.0385103034973145,0.0570764503479004,0.4115948181152344,0.2319647064208984,0.0212502079010010,0.3531980590820313,0.2870252075195313,0.0241662292480469,0.3143438415527344,0.2068663940429687,0.0246079788208008,0.8269879150390625,0.0874176025390625,0.0791446228027344,0.7454231567382813,0.1125433578491211,0.0946994628906250,0.7849146728515625,0.0417812194824219,0.0531059684753418,0.7652958374023437,0.2384185333251953,0.0332088203430176,0.8290409545898437,0.2904168090820313,0.0259926548004150,0.8572153320312500,0.2075250244140625,0.0265851173400879
0.3413887023925781,0.0895440521240234,0.0783109130859375,0.4248568115234375,0.1111093139648437,0.0887047653198242,0.3930442810058594,0.0403963470458985,0.0631734008789062,0.4115070495605469,0.2325482177734375,0.0213420219421387,0.3530413818359375,0.2870505981445312,0.0236458835601807,0.3150193176269531,0.2068391723632812,0.0251517791748047,0.8278297119140625,0.0876171112060547,0.0785291137695312,0.7462756958007812,0.1126333923339844,0.0948662872314453,0.7855068969726563,0.0416047248840332,0.0529500694274902,0.7656948852539063,0.2378952789306641,0.0333502845764160,0.8292979125976563,0.2897866210937501,0.0264525833129883,0.8574730834960937,0.2074559631347656,0.0263529567718506
0.3439649047851562,0.0902021942138672,0.0822994995117188,0.4262793273925781,0.1140202484130859,0.0930876464843750,0.3968586425781250,0.0424007987976074,0.0686282272338867,0.4115713500976563,0.2330942687988281,0.0217453746795654,0.3532287597656250,0.2868450927734376,0.0236752777099609,0.3165185241699219,0.2061218719482422,0.0260276660919189,0.8274926757812500,0.0877222442626953,0.0785316314697266,0.7458814697265626,0.1124809570312500,0.0948823852539063,0.7852574462890625,0.0414628524780273,0.0528333892822266,0.7655407714843750,0.2377300109863281,0.0333645973205566,0.8295606689453126,0.2895104980468750,0.0281520404815674,0.8570004882812500,0.2073214569091797,0.0267296943664551
0.3460385131835937,0.0892392425537109,0.0817581024169922,0.4275479736328125,0.1151158676147461,0.0936901473999023,0.4001882019042969,0.0428692359924316,0.0679780120849609,0.4115689086914063,0.2335785522460938,0.0225589942932129,0.3532976684570313,0.2867831726074219,0.0239739665985107,0.3174756774902344,0.2051636505126953,0.0258885211944580,0.8280981445312500,0.0873620986938477,0.0782136688232422,0.7466305541992188,0.1121290512084961,0.0951164932250977,0.7856751708984375,0.0412798309326172,0.0526624183654785,0.7656971435546875,0.2376155700683594,0.0334221153259277,0.8297214965820313,0.2892058715820313,0.0272308979034424,0.8574552612304688,0.2072612152099609,0.0263030529022217
0.3504298706054688,0.0864460678100586,0.0759566802978516,0.4311407470703125,0.1140556488037109,0.0889659805297852,0.4054682922363281,0.0415618705749512,0.0597384796142578,0.4120100402832031,0.2338926239013672,0.0225977363586426,0.3530718383789063,0.2860603027343750,0.0239266719818115,0.3186909179687500,0.2037317962646484,0.0261441516876221,0.8278624267578125,0.0870236053466797,0.0782385559082031,0.7468206176757812,0.1122175521850586,0.0951429824829102,0.7857031860351563,0.0415584449768066,0.0528387222290039,0.7653198852539063,0.2384441680908204,0.0331627502441406,0.8293491821289063,0.2907944335937500,0.0223634033203125,0.8583234252929688,0.2074813690185547,0.0255786724090576
0.3502675476074219,0.0838307113647461,0.0696275253295898,0.4323687133789063,0.1128488311767578,0.0850398635864257,0.4047147216796875,0.0399992446899414,0.0532052497863769,0.4113793334960937,0.2334771575927734,0.0228207626342773,0.3519972534179688,0.2855538635253906,0.0240352706909180,0.3173605041503906,0.2025093688964844,0.0251097335815430,0.8270628051757812,0.0867470016479492,0.0791645812988281,0.7463959350585938,0.1125566177368164,0.0954748458862305,0.7852264404296875,0.0420832901000976,0.0537639617919922,0.7649193115234375,0.2394181823730469,0.0325795860290527,0.8274273681640625,0.2924404602050781,0.0195494117736816,0.8587623901367187,0.2078993988037110,0.0251884117126465
0.3453344726562500,0.0833870315551758,0.0677552261352539,0.4269584655761719,0.1116658630371094,0.0861357803344726,0.3999743041992188,0.0391921081542969,0.0527132797241211,0.4093993835449219,0.2327199707031249,0.0249794025421143,0.3513760070800782,0.2855996093750000,0.0241060123443603,0.3146557006835938,0.2025307922363281,0.0230890674591064,0.8262661743164063,0.0878123855590820,0.0819639511108398,0.7476386718750000,0.1138120880126953,0.0960093688964844,0.7843175048828125,0.0432370681762695,0.0570262031555176,0.7645614013671875,0.2399060211181641,0.0316849327087402,0.8267379150390625,0.2935975646972656,0.0189199943542480,0.8585104370117188,0.2084710083007812,0.0252361946105957
0.3445963439941406,0.0832979888916016,0.0666523971557617,0.4263320007324219,0.1114080963134766,0.0864068222045899,0.3992695007324219,0.0390619850158691,0.0525679588317871,0.4092629699707032,0.2326677093505859,0.0251239833831787,0.3514465026855469,0.2859012756347656,0.0243024635314942,0.3144176635742187,0.2025861511230468,0.0229142551422119,0.8272005004882813,0.0887452011108398,0.0852231369018555,0.7487463989257813,0.1150592727661133,0.0987112808227539,0.7854738159179687,0.0441581611633301,0.0609383125305176,0.7649661865234375,0.2403005828857422,0.0324627609252930,0.8263352661132812,0.2936821899414063,0.0184614734649658,0.8585324096679687,0.2088782043457031,0.0249841098785400
